Jefferson,Missouri
Broome,New York
Clinton,Indiana
Talladega,Alabama
Polk,Florida
Lancaster,South Carolina
Person,North Carolina
Martin,Florida
Cerro Gordo,Iowa
Bedford,Tennessee
Uintah,Utah
Montgomery,Alabama
Henry,Illinois
Newton,Mississippi
Boone,Arkansas
Appanoose,Iowa
Unknown,Mississippi
Washington,Wisconsin
Glades,Florida
Dunn,North Dakota
Washington,Tennessee
Berks,Pennsylvania
LaSalle,Louisiana
Sullivan,New York
Hopkins,Texas
Mercer,West Virginia
Caddo,Oklahoma
Otter Tail,Minnesota
Ramsey,Minnesota
Fillmore,Minnesota
Sabine,Louisiana
Adams,Washington
Coffey,Kansas
Park,Wyoming
Limestone,Alabama
Carter,Tennessee
Hays,Texas
Rogers,Oklahoma
Bastrop,Texas
Schuylkill,Pennsylvania
Kittitas,Washington
Eddy,New Mexico
Culpeper,Virginia
Yalobusha,Mississippi
Orleans,Louisiana
Wright,Missouri
Dooly,Georgia
Bradford,Florida
Cambria,Pennsylvania
Santa Rosa,Florida
Dodge,Minnesota
Whitman,Washington
Ellis,Texas
Huntington,Indiana
Terry,Texas
Pittsylvania,Virginia
Unknown,Louisiana
Nelson,Kentucky
Kenai Peninsula Borough,Alaska
Christian,Kentucky
Claiborne,Tennessee
Morgan,Georgia
Fall River,South Dakota
Bernalillo,New Mexico
Hamlin,South Dakota
Quitman,Mississippi
Lake,Florida
Benton,Missouri
Peach,Georgia
Washington,Nebraska
Union,North Carolina
Gaines,Texas
Buchanan,Iowa
Northampton,North Carolina
Cass,Minnesota
Albany,New York
Van Buren,Michigan
Jefferson,Kentucky
Franklin,Maine
Unknown,South Dakota
Karnes,Texas
Johnson,Arkansas
Morrow,Oregon
Lincoln,Washington
King George,Virginia
Chariton,Missouri
Marion,Tennessee
Schuyler,New York
Nevada,Arkansas
Orange,North Carolina
Navarro,Texas
Leon,Florida
Morris,Texas
McCook,South Dakota
Richland,South Carolina
Fremont,Colorado
Barnes,North Dakota
Warren,Pennsylvania
Oklahoma,Oklahoma
Wabasha,Minnesota
Mercer,New Jersey
Iberville,Louisiana
Chaves,New Mexico
Teller,Colorado
Rusk,Texas
Columbia,Florida
Amelia,Virginia
Bay,Florida
Broward,Florida
Trousdale,Tennessee
San Francisco,California
McCreary,Kentucky
Wilkin,Minnesota
Unknown,Florida
Wilkinson,Mississippi
Champaign,Illinois
Vermillion,Indiana
Toole,Montana
Banks,Georgia
Ocean,New Jersey
Walton,Georgia
Cook,Georgia
Weakley,Tennessee
Clay,South Dakota
Rock,Wisconsin
Dallas,Iowa
Greene,Arkansas
Franklin,Virginia
Cheatham,Tennessee
Washington,Utah
Hawkins,Tennessee
Stevens,Kansas
Summit,Ohio
Pontotoc,Oklahoma
Lowndes,Mississippi
Ouachita,Louisiana
Gunnison,Colorado
King,Washington
Turner,South Dakota
Tift,Georgia
Bolivar,Mississippi
Lee,Mississippi
Bourbon,Kansas
Crittenden,Arkansas
Saline,Illinois
Galax city,Virginia
Madison,Louisiana
Elkhart,Indiana
Chisago,Minnesota
Chesapeake city,Virginia
Poquoson city,Virginia
Caldwell,North Carolina
Lafourche,Louisiana
Beaver,Pennsylvania
Rockingham,New Hampshire
Union,South Dakota
Campbell,Wyoming
Mobile,Alabama
Love,Oklahoma
Union,Mississippi
Cumberland,North Carolina
Clark,South Dakota
Onslow,North Carolina
Lucas,Ohio
Schley,Georgia
Murray,Georgia
Bartow,Georgia
Washington,Georgia
Falls,Texas
Putnam,Indiana
Whiteside,Illinois
Unknown,Missouri
Lawrence,Pennsylvania
Wasatch,Utah
Alleghany,Virginia
Newton,Indiana
Carroll,Iowa
Baca,Colorado
Adair,Iowa
Holmes,Mississippi
Wabash,Indiana
Ascension,Louisiana
Gratiot,Michigan
Washington,New York
Harrison,Kentucky
La Paz,Arizona
Madison,Mississippi
Williamson,Illinois
Covington,Mississippi
Beltrami,Minnesota
Hopewell city,Virginia
Tazewell,Virginia
Genesee,Michigan
Fairfield,Ohio
Defiance,Ohio
Washington,Indiana
Lincoln,Tennessee
Hardin,Tennessee
Imperial,California
Hopkins,Kentucky
Lee,Florida
Boulder,Colorado
Lyman,South Dakota
Hancock,Iowa
Preble,Ohio
Calhoun,Texas
Laurel,Kentucky
Pointe Coupee,Louisiana
Columbia,Pennsylvania
Carroll,Tennessee
Sevier,Tennessee
Tipton,Indiana
West Baton Rouge,Louisiana
Union,Louisiana
Monroe,Tennessee
Midland,Texas
Bradford,Pennsylvania
Marion,South Carolina
El Paso,Colorado
Noble,Oklahoma
Smyth,Virginia
Sullivan,Tennessee
Saratoga,New York
Doniphan,Kansas
Choctaw,Oklahoma
Orangeburg,South Carolina
Coconino,Arizona
Sharkey,Mississippi
Jasper,Missouri
Allegheny,Pennsylvania
Windsor,Vermont
Lea,New Mexico
Leflore,Mississippi
Douglas,Illinois
Miller,Georgia
Mercer,Kentucky
Prince George,Virginia
Mesa,Colorado
Sandusky,Ohio
county,state
Kandiyohi,Minnesota
Cobb,Georgia
Jackson,Michigan
Sanilac,Michigan
Walker,Alabama
Bleckley,Georgia
Harris,Georgia
Nicholas,Kentucky
Clark,Nevada
Champaign,Ohio
Bannock,Idaho
Floyd,Kentucky
Iberia,Louisiana
Butts,Georgia
Livingston,Illinois
Decatur,Georgia
Suffolk,Massachusetts
Park,Colorado
Polk,North Carolina
Montgomery,Missouri
Saline,Arkansas
Baxter,Arkansas
Gloucester,Virginia
Scott,Iowa
Centre,Pennsylvania
Bowie,Texas
Stoddard,Missouri
Clermont,Ohio
Forrest,Mississippi
Kershaw,South Carolina
Salem,New Jersey
Shelby,Texas
New Castle,Delaware
Logan,Illinois
Jones,Mississippi
Adams,Indiana
Pemiscot,Missouri
Grafton,New Hampshire
Lac qui Parle,Minnesota
Rush,Indiana
Aurora,South Dakota
Morgan,West Virginia
Wheeler,Georgia
Armstrong,Pennsylvania
Wayne,North Carolina
Mower,Minnesota
Morgan,Missouri
Coffee,Georgia
Hancock,Indiana
Rockland,New York
Greene,New York
Cullman,Alabama
Shawnee,Kansas
Grayson,Texas
Comal,Texas
Amite,Mississippi
Tazewell,Illinois
Owen,Indiana
Geauga,Ohio
Brown,Ohio
Jefferson,Washington
Missoula,Montana
Morgan,Alabama
Jasper,Iowa
Dodge,Wisconsin
Lyon,Nevada
Wayne,New York
Carroll,Indiana
Miami,Kansas
Williamsburg city,Virginia
Snyder,Pennsylvania
Spencer,Kentucky
Calcasieu,Louisiana
Fulton,Georgia
Reynolds,Missouri
Porter,Indiana
Ingham,Michigan
Foster,North Dakota
Queen Anne's,Maryland
Wood,Ohio
Huron,Ohio
Crowley,Colorado
Crenshaw,Alabama
Pike,Pennsylvania
Columbia,Wisconsin
Hillsborough,Florida
Tillamook,Oregon
Shelby,Ohio
Lehigh,Pennsylvania
Edgefield,South Carolina
Woodson,Kansas
Halifax,North Carolina
Washington,Mississippi
Pima,Arizona
Garrett,Maryland
Lincoln,Oregon
Crawford,Michigan
Clark,Wisconsin
Colquitt,Georgia
Gibson,Tennessee
San Diego,California
Cumberland,Illinois
Jefferson Davis,Louisiana
Mason,Washington
Custer,Idaho
Suffolk,New York
Lavaca,Texas
Vilas,Wisconsin
Perry,Missouri
Walsh,North Dakota
Cherokee,Texas
Unknown,Colorado
Wexford,Michigan
Somerset,Pennsylvania
Powhatan,Virginia
Franklin,Ohio
Covington,Alabama
Baltimore city,Maryland
Ashland,Ohio
Dyer,Tennessee
Starr,Texas
Attala,Mississippi
Arkansas,Arkansas
Deer Lodge,Montana
Chester,South Carolina
Wicomico,Maryland
Rowan,North Carolina
Logan,Ohio
Lubbock,Texas
Independence,Arkansas
Potter,Texas
Martin,Minnesota
Linn,Iowa
Chesterfield,Virginia
Jefferson,Colorado
Carroll,Kentucky
Contra Costa,California
Gove,Kansas
Boone,Kentucky
Monroe,Pennsylvania
Addison,Vermont
Aransas,Texas
Gallatin,Montana
Baker,Florida
San Miguel,New Mexico
Iredell,North Carolina
Franklin,Washington
Liberty,Georgia
Wood,Wisconsin
Noble,Indiana
Pottawatomie,Kansas
Hot Springs,Wyoming
Andrews,Texas
Danville city,Virginia
San Juan,Utah
Garfield,Utah
Marquette,Michigan
Polk,Oregon
Lincoln,Nebraska
Miami,Ohio
Milwaukee,Wisconsin
Albemarle,Virginia
Barry,Michigan
Warren,Tennessee
Kosciusko,Indiana
Eagle,Colorado
Upshur,West Virginia
Washington,Maryland
Neshoba,Mississippi
Winchester city,Virginia
Charlotte,Florida
Hendricks,Indiana
Atlantic,New Jersey
Douglas,Nevada
Val Verde,Texas
St. Johns,Florida
Sacramento,California
Sumter,South Carolina
Knox,Ohio
Mecklenburg,North Carolina
Haralson,Georgia
Humboldt,Nevada
Scotland,North Carolina
Elbert,Colorado
Butler,Ohio
Adams,Nebraska
Vernon,Louisiana
Watonwan,Minnesota
Leon,Texas
Choctaw,Alabama
Nash,North Carolina
Deaf Smith,Texas
Park,Montana
Dallas,Alabama
Houston,Alabama
Summit,Colorado
Cameron,Texas
Grayson,Kentucky
East Baton Rouge,Louisiana
Unknown,Rhode Island
Benton,Oregon
Lauderdale,Alabama
Delaware,Pennsylvania
Howard,Maryland
Burlington,New Jersey
Clinton,Michigan
Sampson,North Carolina
Hampton city,Virginia
DeKalb,Illinois
Talbot,Georgia
Lincoln,Maine
Douglas,Minnesota
Venango,Pennsylvania
Black Hawk,Iowa
Washington,Oklahoma
Bristol,Rhode Island
Clay,Minnesota
Jackson,Georgia
Escambia,Alabama
Polk,Iowa
Huerfano,Colorado
Burke,North Carolina
Allen,Kentucky
Plymouth,Massachusetts
Wilson,Texas
Lyon,Kentucky
Montgomery,Texas
Ada,Idaho
Franklin,Illinois
Benton,Iowa
Canyon,Idaho
Newaygo,Michigan
Unknown,Northern Mariana Islands
Coweta,Georgia
Hughes,South Dakota
Jim Wells,Texas
Richland,Wisconsin
Craven,North Carolina
Linn,Oregon
Nantucket,Massachusetts
Payne,Oklahoma
Mendocino,California
Chambers,Alabama
Tuolumne,California
Ulster,New York
Licking,Ohio
Wyandot,Ohio
East Feliciana,Louisiana
Monona,Iowa
Onondaga,New York
McLean,Illinois
Macon,Tennessee
Pulaski,Kentucky
Susquehanna,Pennsylvania
Fluvanna,Virginia
Perry,Mississippi
Pope,Arkansas
Ward,North Dakota
Lee,South Carolina
Logan,Colorado
Alleghany,North Carolina
Bladen,North Carolina
Bracken,Kentucky
Washington,Colorado
Burnet,Texas
Tuscola,Michigan
Blount,Tennessee
Antelope,Nebraska
Cape Girardeau,Missouri
Wright,Iowa
Franklin,Mississippi
Greene,Ohio
Washakie,Wyoming
Harrison,West Virginia
Eaton,Michigan
Teton,Wyoming
Cortland,New York
Scotts Bluff,Nebraska
Woodford,Illinois
Oneida,Wisconsin
Jasper,Georgia
Marinette,Wisconsin
Clay,Indiana
Crawford,Pennsylvania
Henry,Tennessee
Bayfield,Wisconsin
Alexandria city,Virginia
Calhoun,Michigan
Graham,Arizona
Columbus,North Carolina
Fayette,Pennsylvania
Waupaca,Wisconsin
Cleburne,Alabama
Cottonwood,Minnesota
Oliver,North Dakota
Cabell,West Virginia
Multnomah,Oregon
Isle of Wight,Virginia
Montgomery,Kentucky
Walla Walla,Washington
Atchison,Missouri
Prince William,Virginia
Frederick,Maryland
Latimer,Oklahoma
Mohave,Arizona
