Hardeman,Tennessee
Butler,Iowa
Benton,Oregon
Antelope,Nebraska
Lyon,Kentucky
Putnam,Florida
Flagler,Florida
Stone,Missouri
Fulton,Ohio
Early,Georgia
Upson,Georgia
Newport,Rhode Island
Van Buren,Michigan
Lincoln,Idaho
Coffee,Tennessee
Polk,North Carolina
Linn,Oregon
Kenton,Kentucky
Catoosa,Georgia
Ada,Idaho
Marquette,Michigan
George,Mississippi
Mahnomen,Minnesota
Chaffee,Colorado
Grand Traverse,Michigan
Knox,Indiana
Schuylkill,Pennsylvania
Love,Oklahoma
Essex,Massachusetts
Allen,Kentucky
Decatur,Georgia
Unknown,California
Leelanau,Michigan
Morrow,Oregon
Erie,Pennsylvania
Pinellas,Florida
Pike,Missouri
Cochise,Arizona
Deuel,South Dakota
Lawrence,Ohio
Saline,Kansas
Wood,Wisconsin
Roanoke,Virginia
Choctaw,Oklahoma
Bienville,Louisiana
Adair,Oklahoma
Florence,South Carolina
La Plata,Colorado
Providence,Rhode Island
Dooly,Georgia
Bartow,Georgia
Pike,Ohio
Poinsett,Arkansas
Keokuk,Iowa
Acadia,Louisiana
Saginaw,Michigan
Westchester,New York
Logan,Kentucky
Bennington,Vermont
Nassau,New York
Autauga,Alabama
Lenoir,North Carolina
Dearborn,Indiana
Mountrail,North Dakota
Hartford,Connecticut
Lancaster,Pennsylvania
Lac qui Parle,Minnesota
Frederick,Maryland
Bucks,Pennsylvania
Macon,Missouri
Warren,Iowa
Lane,Oregon
San Mateo,California
Lamoille,Vermont
Cassia,Idaho
Stephens,Oklahoma
McKean,Pennsylvania
Lenawee,Michigan
Adams,Indiana
Orange,North Carolina
Pueblo,Colorado
Brown,Ohio
Hale,Texas
LaGrange,Indiana
Oconee,South Carolina
Gregg,Texas
Berrien,Georgia
Radford city,Virginia
Wayne,Pennsylvania
Navajo,Arizona
Bates,Missouri
Dauphin,Pennsylvania
Cherokee,Alabama
Hill,Montana
Roscommon,Michigan
Honolulu,Hawaii
Steuben,New York
Mecklenburg,Virginia
Woodford,Kentucky
Meade,South Dakota
Louisa,Virginia
Dodge,Wisconsin
Chattooga,Georgia
Kanawha,West Virginia
Knox,Illinois
White,Indiana
Monroe,Pennsylvania
Logan,Ohio
Troup,Georgia
Ouachita,Louisiana
Yankton,South Dakota
Haywood,Tennessee
Woodbury,Iowa
Forsyth,North Carolina
Potter,Texas
Hanover,Virginia
Watauga,North Carolina
Mecklenburg,North Carolina
Allen,Ohio
Laurens,Georgia
Archuleta,Colorado
Todd,South Dakota
Fall River,South Dakota
Anderson,South Carolina
Shelby,Kentucky
Montgomery,Illinois
Warren,Missouri
Tift,Georgia
Woodruff,Arkansas
St. Clair,Illinois
Washington,New York
Yolo,California
Colbert,Alabama
Menifee,Kentucky
Kalkaska,Michigan
Westmoreland,Pennsylvania
Fresno,California
Hill,Texas
Union,South Dakota
Jefferson,Idaho
Lumpkin,Georgia
Tillamook,Oregon
Seneca,Ohio
Randolph,Missouri
Putnam,Tennessee
Yazoo,Mississippi
Park,Wyoming
Henrico,Virginia
Cherokee,Oklahoma
county,state
Scott,Kentucky
Martin,Texas
New Kent,Virginia
Lawrence,Pennsylvania
Fremont,Wyoming
Rice,Minnesota
Suffolk,New York
Accomack,Virginia
Lee,Florida
Somerset,Pennsylvania
Coweta,Georgia
Ulster,New York
Lee,Virginia
Portsmouth city,Virginia
Grenada,Mississippi
Transylvania,North Carolina
Tallapoosa,Alabama
Suffolk city,Virginia
Boone,Indiana
Tippecanoe,Indiana
Bingham,Idaho
Jackson,Alabama
Fort Bend,Texas
Dickson,Tennessee
Johnson,Wyoming
Manatee,Florida
Cheshire,New Hampshire
Greene,Virginia
Harrison,Indiana
Yoakum,Texas
Madison,New York
San Juan,Utah
Walton,Florida
Sumner,Kansas
Pottawattamie,Iowa
Pontotoc,Oklahoma
Boone,Missouri
Searcy,Arkansas
Newaygo,Michigan
Yellowstone,Montana
Iberia,Louisiana
Nueces,Texas
Pamlico,North Carolina
Luzerne,Pennsylvania
Breckinridge,Kentucky
Ocean,New Jersey
Independence,Arkansas
Roosevelt,New Mexico
Holmes,Ohio
Kay,Oklahoma
Clark,Wisconsin
Loudoun,Virginia
Alamance,North Carolina
Atchison,Missouri
Texas,Missouri
Bayfield,Wisconsin
Porter,Indiana
Rutland,Vermont
Limestone,Texas
Unknown,Vermont
Beaufort,South Carolina
Dubois,Indiana
Delta,Michigan
Sullivan,New York
Itawamba,Mississippi
DeKalb,Georgia
Garfield,Colorado
Northumberland,Virginia
Richland,Ohio
Rensselaer,New York
Atlantic,New Jersey
Medina,Texas
Lafayette,Missouri
Caswell,North Carolina
Brookings,South Dakota
Carver,Minnesota
Gwinnett,Georgia
Orange,Virginia
Montcalm,Michigan
Twiggs,Georgia
Santa Rosa,Florida
Morris,New Jersey
Trousdale,Tennessee
Weakley,Tennessee
Pemiscot,Missouri
Ventura,California
Gibson,Tennessee
McPherson,Kansas
Kent,Rhode Island
Chelan,Washington
Chippewa,Wisconsin
Island,Washington
Benton,Arkansas
St. Francois,Missouri
Rowan,North Carolina
Stafford,Kansas
Shelby,Tennessee
Butler,Pennsylvania
Delaware,Pennsylvania
Chatham,Georgia
Irwin,Georgia
McNairy,Tennessee
West Feliciana,Louisiana
San Juan,New Mexico
Kent,Delaware
Shawnee,Kansas
Hall,Nebraska
Stoddard,Missouri
Licking,Ohio
Lyon,Nevada
Bradley,Tennessee
Burlington,New Jersey
Washington,Ohio
Hays,Texas
Divide,North Dakota
Hendricks,Indiana
Jefferson,Mississippi
Burnet,Texas
Miller,Georgia
Houghton,Michigan
Randolph,West Virginia
Citrus,Florida
Jefferson,Wisconsin
Chester,South Carolina
Polk,Georgia
Wayne,North Carolina
Door,Wisconsin
Washington,Kentucky
Sullivan,Tennessee
Wright,Iowa
Cook,Illinois
Butte,South Dakota
Duval,Florida
Greene,North Carolina
Osage,Missouri
Howard,Arkansas
Grundy,Tennessee
Clark,Indiana
Wright,Missouri
Wayne,Kentucky
Harnett,North Carolina
Chickasaw,Mississippi
Montour,Pennsylvania
Weber,Utah
Middlesex,Connecticut
Jackson,Indiana
Broome,New York
Bartholomew,Indiana
San Juan,Washington
DeKalb,Tennessee
Clay,Georgia
Wayne,New York
San Joaquin,California
Jefferson,Washington
Bay,Michigan
St. Clair,Michigan
Lafayette,Louisiana
Sedgwick,Kansas
Nicholas,Kentucky
Hunt,Texas
Jackson,Michigan
Tolland,Connecticut
Carroll,Illinois
Fairfield,Connecticut
Fannin,Texas
Unknown,Guam
Madison,Idaho
Clarke,Mississippi
Lee,Mississippi
Pike,Pennsylvania
Chambers,Alabama
Pitkin,Colorado
Douglas,Colorado
Wythe,Virginia
Minnehaha,South Dakota
Iosco,Michigan
Hall,Texas
Albany,New York
Clearwater,Minnesota
Washington,North Carolina
Wetzel,West Virginia
Decatur,Indiana
Pawnee,Oklahoma
Chattahoochee,Georgia
Bedford,Tennessee
Kern,California
Highlands,Florida
Polk,Florida
Unknown,Illinois
Pettis,Missouri
Calhoun,Texas
Pike,Arkansas
Marengo,Alabama
Erie,Ohio
Craighead,Arkansas
Telfair,Georgia
McClain,Oklahoma
Lucas,Ohio
Ohio,West Virginia
Marion,Indiana
Clay,Florida
Eagle,Colorado
Henderson,North Carolina
Murray,Georgia
De Soto,Louisiana
Franklin,Kansas
Clatsop,Oregon
Houston,Tennessee
Jackson,Iowa
Colquitt,Georgia
Lancaster,South Carolina
Bolivar,Mississippi
Torrance,New Mexico
Livingston,Louisiana
Avoyelles,Louisiana
Morgan,Utah
Jackson,Florida
Hot Spring,Arkansas
Newberry,South Carolina
Somerset,Maryland
Canadian,Oklahoma
Miami,Ohio
DuPage,Illinois
Prince Edward,Virginia
Scott,Minnesota
Milwaukee,Wisconsin
Morton,North Dakota
Okaloosa,Florida
Broward,Florida
Sabine,Louisiana
Salt Lake,Utah
Whitley,Indiana
Prince George,Virginia
Fayette,Pennsylvania
Benton,Missouri
Logan,Illinois
Cortland,New York
Chaves,New Mexico
Nevada,Arkansas
Appling,Georgia
Unknown,Rhode Island
Marion,Alabama
Lake,Indiana
Lincoln,Oregon
Crawford,Missouri
Choctaw,Alabama
Wood,Ohio
Calcasieu,Louisiana
Calaveras,California
Sumter,Georgia
San Miguel,New Mexico
Roane,Tennessee
Peoria,Illinois
Ingham,Michigan
Wyandot,Ohio
Saratoga,New York
Oswego,New York
Unknown,Hawaii
Clinton,Ohio
Franklin,North Carolina
McDuffie,Georgia
Washington,Oregon
Fairfax,Virginia
Broadwater,Montana
Charlotte,Florida
Campbell,Tennessee
Gratiot,Michigan
Ramsey,Minnesota
Lyon,Kansas
Burleigh,North Dakota
Camden,New Jersey
Copiah,Mississippi
Lewis,Washington
Bossier,Louisiana
Hawkins,Tennessee
Dawson,Georgia
Brazos,Texas
Payette,Idaho
Marion,Florida
Rockwall,Texas
Loudon,Tennessee
Leflore,Mississippi
Sullivan,New Hampshire
Pickens,Alabama
Van Zandt,Texas
Cook,Georgia
Benton,Iowa
Crawford,Iowa
Lackawanna,Pennsylvania
Walker,Alabama
Gallia,Ohio
Kendall,Texas
Rogers,Oklahoma
Washington,Virginia
Huron,Ohio
Greene,Pennsylvania
Dunklin,Missouri
Belmont,Ohio
Cross,Arkansas
Bowie,Texas
Montgomery,Texas
Halifax,Virginia
Madison,Kentucky
Monona,Iowa
Oneida,Wisconsin
Muhlenberg,Kentucky
Worcester,Massachusetts
Hertford,North Carolina
Blount,Tennessee
Kootenai,Idaho
Minidoka,Idaho
Jerome,Idaho
Washington,Maryland
Scotland,North Carolina
Summit,Colorado
West Baton Rouge,Louisiana
Douglas,Nevada
Ross,Ohio
Logan,Colorado
DeSoto,Florida
Camden,Georgia
Chariton,Missouri
Schuyler,New York
Wichita,Texas
Dickinson,Michigan
Levy,Florida
Kankakee,Illinois
Clayton,Iowa
Collin,Texas
Maury,Tennessee
Logan,Oklahoma
Thomas,Georgia
District of Columbia,District of Columbia
Morgan,Georgia
Franklin,Pennsylvania
Faribault,Minnesota
Clarke,Georgia
Fayette,Texas
Unknown,Massachusetts
Willacy,Texas
Grant,Kentucky
Panola,Mississippi
Cleveland,Oklahoma
York,Virginia
Chippewa,Michigan
Newton,Indiana
Upshur,Texas
Fairfield,Ohio
Surry,North Carolina
Converse,Wyoming
Coconino,Arizona
San Benito,California
Nowata,Oklahoma
Cedar,Iowa
Vanderburgh,Indiana
Mason,Washington
Fayette,Kentucky
Wilkes,Georgia
Marion,South Carolina
Lancaster,Nebraska
Ravalli,Montana
Brevard,Florida
Douglas,Washington
La Crosse,Wisconsin
Madison,Nebraska
Aiken,South Carolina
Amite,Mississippi
Charlevoix,Michigan
Sonoma,California
Jasper,Iowa
King,Washington
San Miguel,Colorado
Pierce,Georgia
Finney,Kansas
Faulk,South Dakota
Monroe,Wisconsin
Clay,Mississippi
Saline,Illinois
Madison,Louisiana
Madison,Tennessee
Sevier,Arkansas
Venango,Pennsylvania
Lincoln,North Carolina
Inyo,California
Carson City,Nevada
Monroe,Illinois
Whitman,Washington
Charleston,South Carolina
Passaic,New Jersey
Geauga,Ohio
Medina,Ohio
Campbell,Kentucky
LaSalle,Louisiana
Tangipahoa,Louisiana
Warren,Ohio
Wirt,West Virginia
Edgefield,South Carolina
Livingston,Illinois
Beauregard,Louisiana
Franklin,Texas
Emmet,Michigan
Litchfield,Connecticut
Dane,Wisconsin
Franklin,Georgia
Terry,Texas
Starr,Texas
Upshur,West Virginia
Harrison,Mississippi
Androscoggin,Maine
Campbell,Wyoming
Bergen,New Jersey
Candler,Georgia
Morgan,Tennessee
Broomfield,Colorado
Muskogee,Oklahoma
Mendocino,California
Lee,North Carolina
St. Martin,Louisiana
Kossuth,Iowa
Henry,Iowa
Marinette,Wisconsin
Albemarle,Virginia
Schley,Georgia
Cascade,Montana
Lewis,Tennessee
Caldwell,Louisiana
Jasper,Missouri
Grays Harbor,Washington
Brown,Texas
Matagorda,Texas
Fayette,Tennessee
Green,Wisconsin
Jefferson,Georgia
Washington,Indiana
Unknown,Michigan
Logan,West Virginia
Brunswick,North Carolina
Marlboro,South Carolina
Wells,Indiana
Ector,Texas
St. John the Baptist,Louisiana
Yalobusha,Mississippi
Iron,Wisconsin
Clinton,Missouri
Ford,Kansas
Hampshire,Massachusetts
Scotts Bluff,Nebraska
King William,Virginia
San Jacinto,Texas
McKinley,New Mexico
Winnebago,Illinois
Highland,Ohio
Darlington,South Carolina
Dunn,Wisconsin
Erie,New York
Ward,North Dakota
Thurston,Washington
Sanilac,Michigan
Hardin,Texas
Montezuma,Colorado
Macon,Alabama
Tuolumne,California
Montgomery,Alabama
Winston,Alabama
Hamilton,Nebraska
Wabash,Indiana
Baltimore city,Maryland
Curry,New Mexico
Bedford,Virginia
Hempstead,Arkansas
Crawford,Pennsylvania
Christian,Missouri
Lee,Alabama
Scott,Iowa
Lyman,South Dakota
Portage,Ohio
Van Wert,Ohio
Franklin,Tennessee
Monroe,Mississippi
Carroll,Iowa
Lincoln,Montana
Plaquemines,Louisiana
James City,Virginia
Wake,North Carolina
St. Croix,Wisconsin
Tippah,Mississippi
Jackson,Oregon
Rockland,New York
Elkhart,Indiana
Hancock,Iowa
Warren,Indiana
Marshall,Tennessee
Midland,Texas
Texas,Oklahoma
Burleson,Texas
Garrett,Maryland
Union,South Carolina
Buchanan,Missouri
Cass,Nebraska
Clark,Illinois
Santa Barbara,California
Leon,Texas
Unknown,Virgin Islands
St. Lucie,Florida
Harrisonburg city,Virginia
Franklin,New York
East Baton Rouge,Louisiana
Benton,Minnesota
Talbot,Maryland
Macon,Illinois
Jefferson,Montana
Marshall,West Virginia
Pointe Coupee,Louisiana
Trumbull,Ohio
Goochland,Virginia
Vermillion,Indiana
Newton,Arkansas
Columbia,Florida
Effingham,Georgia
Pennington,South Dakota
Spartanburg,South Carolina
Mower,Minnesota
Fremont,Colorado
Union,Kentucky
Gove,Kansas
Steele,Minnesota
Habersham,Georgia
Washington,Rhode Island
Caledonia,Vermont
Karnes,Texas
Union,North Carolina
Chesterfield,South Carolina
Person,North Carolina
Randall,Texas
Kalamazoo,Michigan
McDonald,Missouri
Clark,Arkansas
Wapello,Iowa
Morehouse,Louisiana
Perry,Pennsylvania
Columbia,Arkansas
Webb,Texas
Hinds,Mississippi
Hampton city,Virginia
Unknown,Utah
Marquette,Wisconsin
Buchanan,Iowa
Osage,Oklahoma
Iroquois,Illinois
Glenn,California
Latimer,Oklahoma
Chesapeake city,Virginia
Graham,Arizona
Lincoln,Washington
Winona,Minnesota
Beadle,South Dakota
Adams,Colorado
Franklin,Kentucky
Adams,Mississippi
Platte,Nebraska
Garvin,Oklahoma
Cannon,Tennessee
Iredell,North Carolina
Swisher,Texas
Lapeer,Michigan
Schenectady,New York
Montgomery,Mississippi
Durham,North Carolina
Warren,New York
Whatcom,Washington
Nye,Nevada
Palm Beach,Florida
Marshall,Kentucky
Sussex,Delaware
Douglas,Oregon
Pickens,South Carolina
Ozaukee,Wisconsin
Taos,New Mexico
Guthrie,Iowa
Garland,Arkansas
Mercer,West Virginia
Madison,Ohio
Pierce,Wisconsin
Monroe,Georgia
Young,Texas
Martin,Florida
Lewis and Clark,Montana
Austin,Texas
Linn,Iowa
Albany,Wyoming
Henderson,Kentucky
Stanislaus,California
Cheboygan,Michigan
Waldo,Maine
Grayson,Kentucky
Calvert,Maryland
Lafourche,Louisiana
Columbiana,Ohio
Union,Pennsylvania
Cullman,Alabama
Teller,Colorado
Fayette,Ohio
Crawford,Kansas
Clinch,Georgia
White,Arkansas
McLean,Illinois
Richland,Wisconsin
Bryan,Oklahoma
Bertie,North Carolina
Bradley,Arkansas
Dunn,North Dakota
Orange,California
Adams,Illinois
Clay,Missouri
Gilmer,Georgia
Grayson,Texas
Hale,Alabama
Collier,Florida
Niagara,New York
Barry,Michigan
Baca,Colorado
Bristol city,Virginia
Jefferson,West Virginia
Floyd,Indiana
Santa Fe,New Mexico
Jackson,North Carolina
Franklin,Washington
Hardin,Iowa
St. James,Louisiana
Middlesex,New Jersey
East Carroll,Louisiana
Iron,Utah
Davison,South Dakota
Columbia,Wisconsin
Sangamon,Illinois
Franklin,Missouri
Grady,Oklahoma
Jessamine,Kentucky
Marion,Ohio
Neshoba,Mississippi
Butler,Kentucky
Defiance,Ohio
Gila,Arizona
St. Mary's,Maryland
Lincoln,Colorado
Penobscot,Maine
Monmouth,New Jersey
Wood,West Virginia
Multnomah,Oregon
Drew,Arkansas
Craig,Oklahoma
Okmulgee,Oklahoma
Nacogdoches,Texas
Monroe,Tennessee
Jennings,Indiana
Johnson,Iowa
Isle of Wight,Virginia
Pima,Arizona
Allen,Louisiana
Dutchess,New York
Morgan,Illinois
Tom Green,Texas
Le Flore,Oklahoma
Berkeley,South Carolina
Boone,Arkansas
Unknown,New Jersey
Smyth,Virginia
Northampton,Virginia
Waukesha,Wisconsin
Olmsted,Minnesota
Cerro Gordo,Iowa
San Luis Obispo,California
Lincoln,Maine
Page,Iowa
Okanogan,Washington
Miami,Indiana
San Diego,California
Sherburne,Minnesota
Garfield,Utah
Marshall,Iowa
Madison,Virginia
St. Clair,Alabama
Seminole,Georgia
Calhoun,Mississippi
Delta,Colorado
Washington,Iowa
Gadsden,Florida
Pike,Alabama
Kit Carson,Colorado
Sublette,Wyoming
Darke,Ohio
Abbeville,South Carolina
Ashtabula,Ohio
Walla Walla,Washington
Frederick,Virginia
Juniata,Pennsylvania
Raleigh,West Virginia
Hood River,Oregon
Norfolk city,Virginia
Falls,Texas
Charlton,Georgia
Washington,Utah
Johnson,Indiana
New Hanover,North Carolina
Bibb,Georgia
Covington,Alabama
Jackson,Wisconsin
Siskiyou,California
Eddy,New Mexico
Turner,South Dakota
Imperial,California
Orleans,Vermont
Burke,North Carolina
Clark,Washington
Jefferson,Missouri
Callaway,Missouri
Clark,Ohio
Valencia,New Mexico
Holmes,Florida
Tunica,Mississippi
Howard,Indiana
